Date,Target_Price
2003-08-01,0.382352966324493
2003-08-04,0.37978353031306983
2003-08-05,0.38186094710644297
2003-08-06,0.37901817171931595
2003-08-07,0.3827903051547277
2003-08-08,0.38164226726409683
2003-08-11,0.38071288836135453
2003-08-12,0.3802208795705333
2003-08-13,0.3739886500448715
2003-08-14,0.3756833771141389
2003-08-15,0.37546469727179277
2003-08-18,0.3745899987568658
2003-08-19,0.37355130078740806
2003-08-20,0.374918018520385
2003-08-21,0.38000219972818716
2003-08-22,0.37978353031306983
2003-08-25,0.3782528026983333
2003-08-26,0.38038488945229293
2003-08-27,0.3763393957867197
2003-08-28,0.3779247933620429
2003-08-29,0.3783074726589198
2003-09-02,0.366499032280177
2003-09-03,0.36693638153764047
2003-09-04,0.36414827611109996
2003-09-05,0.3636015869324634
2003-09-08,0.3634375874779326
2003-09-09,0.3652416544683731
2003-09-10,0.3661710229438866
2003-09-11,0.36327357759617296
2003-09-12,0.36026680275451517
2003-09-15,0.35955610369411906
2003-09-16,0.3563853189707016
2003-09-17,0.3534878840502168
2003-09-18,0.3542532426439707
2003-09-19,0.3534878840502168
2003-09-22,0.35310519432611104
2003-09-23,0.35403456280162454
2003-09-24,0.36010279287275554
2003-09-25,0.36037614267568824
2003-09-26,0.35966544361529207
2003-09-29,0.36097749138768254
2003-09-30,0.3653509943895461
2003-10-01,0.3663896923590039
2003-10-02,0.368849788449254
2003-10-03,0.37191123325149844
2003-10-06,0.3722939125483753
2003-10-07,0.3719659032120849
2003-10-08,0.3686857785674944
2003-10-09,0.37524602785667543
2003-10-10,0.38049421894623714
2003-10-13,0.38038488945229293
2003-10-14,0.37967419039189676
2003-10-15,0.3794008510161929
2003-10-16,0.378143473204389
2003-10-17,0.37344196086623493
2003-10-20,0.3716378938757945
2003-10-21,0.370708525400281
2003-10-22,0.3692871377067175
2003-10-23,0.3713645440728618
2003-10-24,0.3705991854791079
2003-10-27,0.3692871377067175
2003-10-28,0.3673190608345174
2003-10-29,0.36376559681422305
2003-10-30,0.36136017068455945
2003-10-31,0.3648589751714961
2003-11-03,0.3637109268536365
2003-11-04,0.36289089829929605
2003-11-05,0.3713645440728618
2003-11-06,0.3711458746577445
2003-11-07,0.37437132934174844
2003-11-10,0.37453532879627927
2003-11-11,0.3760113864504293
2003-11-12,0.3769954248865293
2003-11-13,0.3801115396493603
2003-11-14,0.3826809652335546
2003-11-17,0.3791821711738468
2003-11-18,0.38765581694741247
2003-11-19,0.38568774007521245
2003-11-20,0.3853597411661508
2003-11-21,0.37852615250126587
2003-11-24,0.36830309927061744
2003-11-25,0.368467109152377
2003-11-26,0.3719659032120849
2003-12-01,0.3694511475884771
2003-12-02,0.3739886500448715
2003-12-03,0.37573804707472547
2003-12-04,0.3766127455896524
2003-12-05,0.37371530024193883
2003-12-08,0.38120490757940456
2003-12-09,0.37934618105560636
2003-12-10,0.38000219972818716
2003-12-11,0.37983820027365633
2003-12-12,0.38634377960225086
2003-12-15,0.3871091381960048
2003-12-16,0.3855237406206816
2003-12-17,0.38803849624428943
2003-12-18,0.39000657311648956
2003-12-19,0.3862344396810778
2003-12-22,0.37994754019482946
2003-12-23,0.38038488945229293
2003-12-24,0.3853597411661508
2003-12-29,0.382844985542543
2003-12-30,0.3849770618692739
2003-12-31,0.38350100421512384
2004-01-05,0.39038925241336647
2004-01-06,0.38995191358313175
2004-01-07,0.3895145538984395
2004-01-08,0.3914826307706396
2004-01-09,0.3932867081883088
2004-01-12,0.39552812443621277
2004-01-13,0.39394272686088966
2004-01-14,0.39432540615776657
2004-01-15,0.38853051546233947
2004-01-16,0.3974415209205975
2004-01-20,0.4036190909129016
2004-01-21,0.3947627658424589
2004-01-22,0.3966761623268436
2004-01-23,0.39673082186020137
2004-01-26,0.3941614067032358
2004-01-27,0.3922479893643935
2004-01-28,0.3895145538984395
2004-01-29,0.38508640179044695
2004-01-30,0.38639843913560856
2004-02-02,0.3969495017025475
2004-02-03,0.3921386494432204
2004-02-04,0.3866717785113125
2004-02-05,0.386562459444597
2004-02-06,0.38328232437277765
2004-02-09,0.38519574171162
2004-02-10,0.3908812716314165
2004-02-11,0.3915919706918126
2004-02-12,0.3914826307706396
2004-02-13,0.3946534259212858
2004-02-17,0.39793354013864757
2004-02-18,0.3995189377139706
2004-02-19,0.4025257125556285
2004-02-20,0.40033895584108226
2004-02-23,0.3935053671761974
2004-02-24,0.3947627658424589
2004-02-25,0.40077631552577453
2004-02-26,0.3998469366230323
2004-02-27,0.40340041107055546
2004-03-01,0.4072272248937825
2004-03-02,0.4061338465365094
2004-03-03,0.4014323341983554
2004-03-04,0.40602450661533634
2004-03-05,0.40941396075387115
2004-03-08,0.40564182731845944
2004-03-09,0.4040564297431363
2004-03-10,0.4030723913070362
2004-03-11,0.4067898652090903
2004-03-12,0.4035644105250862
2004-03-15,0.4103979991899711
2004-03-16,0.4106166790323173
2004-03-17,0.4144434928555444
2004-03-18,0.41307677512256735
2004-03-19,0.4138968141041366
2004-03-22,0.4085939426267595
2004-03-23,0.41045267957778653
2004-03-24,0.4080472430208941
2004-03-25,0.3998469366230323
2004-03-26,0.4010496549014784
2004-03-29,0.3995189377139706
2004-03-30,0.40389243028860544
2004-03-31,0.40121365435600925
2004-04-01,0.39306802834596266
2004-04-02,0.3937240470185435
2004-04-05,0.39366938748518576
2004-04-06,0.3968948421691898
2004-04-07,0.4033457515371977
2004-04-08,0.4087579420812903
2004-04-12,0.4125847559045174
2004-04-13,0.40914062137816726
2004-04-14,0.4064618663000286
2004-04-15,0.41110869825036733
2004-04-16,0.4120380771531096
2004-04-19,0.4102886592687981
2004-04-20,0.41127269770489805
2004-04-21,0.4010496549014784
2004-04-22,0.40640718591221325
2004-04-23,0.40504046817923633
2004-04-26,0.4078285840330056
2004-04-27,0.4108900184080212
2004-04-28,0.41050733911114423
2004-04-29,0.4096873209840326
2004-04-30,0.41007000028090956
2004-05-03,0.4146074923100752
2004-05-04,0.4188169854301792
2004-05-05,0.4220424401141831
2004-05-06,0.42094906175691005
2004-05-07,0.42401051698638326
2004-05-10,0.4185436460544753
2004-05-11,0.42472121604677937
2004-05-12,0.4286026894033642
2004-05-13,0.4302974268998604
2004-05-14,0.43193748400854126
2004-05-17,0.4328668420568259
2004-05-18,0.4273453115915603
2004-05-19,0.43259350268112207
2004-05-20,0.42942270753047584
2004-05-21,0.42401051698638326
2004-05-24,0.43379622095956827
2004-05-25,0.430625425808922
2004-05-26,0.42822001010648725
2004-05-27,0.42133174105378696
2004-05-28,0.42373717761067936
2004-06-01,0.4371310155647453
2004-06-02,0.42417451644091403
2004-06-03,0.42045704253886007
2004-06-04,0.41613823035204056
2004-06-07,0.41706758840032526
2004-06-08,0.4095233006750443
2004-06-09,0.4109446987958365
2004-06-10,0.4159195505096944
2004-06-14,0.4112180381715404
2004-06-15,0.40903128145699413
2004-06-16,0.4097419805173903
2004-06-17,0.41597421004305213
2004-06-18,0.4175596076183753
2004-06-21,0.41143671801388654
2004-06-22,0.4140608135586674
2004-06-23,0.41110869825036733
2004-06-24,0.41307677512256735
2004-06-25,0.4109993583291942
2004-06-28,0.40383777075524774
2004-06-29,0.4006669756046015
2004-06-30,0.40826592286324026
2004-07-01,0.41750494808501754
2004-07-02,0.4155915307461752
2004-07-06,0.42247979979887545
2004-07-07,0.41936368503604454
2004-07-08,0.4261972737009294
2004-07-09,0.42417451644091403
2004-07-12,0.4216597608173062
2004-07-13,0.42133174105378696
2004-07-14,0.4296960677606373
2004-07-15,0.4286026894033642
2004-07-16,0.4312267849481451
2004-07-19,0.433358861274876
2004-07-20,0.4290947086214142
2004-07-21,0.42756399143390644
2004-07-22,0.43182814408736814
2004-07-23,0.4337415405717529
2004-07-26,0.4322654829176028
2004-07-27,0.4344522396321491
2004-07-28,0.44024713032757623
2004-07-29,0.439427091346007
2004-07-30,0.44516730165361873
2004-08-02,0.44527664157479185
2004-08-03,0.4470807189924611
2004-08-04,0.43986445103069927
2004-08-05,0.4485020962587958
2004-08-06,0.44598734063518797
2004-08-09,0.4508528524278728
2004-08-10,0.4491034553980189
2004-08-11,0.4506341725855267
2004-08-12,0.45446098640875376
2004-08-13,0.46036521702535393
2004-08-16,0.45746776125041155
2004-08-17,0.4612945750736387
2004-08-18,0.46413735046076565
2004-08-19,0.47195497756175064
2004-08-20,0.4673628051447697
2004-08-23,0.45746776125041155
2004-08-24,0.4528755888334306
2004-08-25,0.44336324509040714
2004-08-26,0.4413404878303917
2004-08-27,0.441777847515084
2004-08-30,0.43685765533458387
2004-08-31,0.4359829568196568
2004-09-01,0.44626068001089186
2004-09-02,0.44658869977441107
2004-09-03,0.4462060204775341
2004-09-07,0.44248854657548015
2004-09-08,0.43953643126718
2004-09-09,0.4495954746160689
2004-09-10,0.43975511110952614
2004-09-13,0.4455499809504957
2004-09-14,0.44839275633762277
2004-09-15,0.4439646042296302
2004-09-16,0.44560466133831106
2004-09-17,0.45495300562680374
2004-09-20,0.4591078183590924
2004-09-21,0.4632079715580234
2004-09-22,0.4700415602229082
2004-09-23,0.47064291936213143
2004-09-24,0.4729390159978507
2004-09-27,0.4770938287301394
2004-09-28,0.4785152268509316
2004-09-29,0.47638312966974317
2004-09-30,0.4770938287301394
2004-10-01,0.4797179242749202
2004-10-04,0.47856988638428943
2004-10-05,0.4850207957522974
2004-10-06,0.49010498738732833
2004-10-07,0.4936584409803939
2004-10-08,0.4971572558945594
2004-10-11,0.498961312457771
2004-10-12,0.49278374246546697
2004-10-13,0.498961312457771
2004-10-14,0.5050842020622598
2004-10-15,0.506013580965002
2004-10-18,0.4991253119123018
2004-10-19,0.49704791597338627
2004-10-20,0.5059589005771867
2004-10-21,0.5034988253413942
2004-10-22,0.5073256183101638
2004-10-25,0.5038815046382712
2004-10-26,0.5073256183101638
2004-10-27,0.4925104030897631
2004-10-28,0.48409141684955503
2004-10-29,0.488683589266536
2004-11-01,0.4797726046627355
2004-11-02,0.47698448880896627
2004-11-03,0.4838727578616665
2004-11-04,0.47261099623433145
2004-11-05,0.47692982927560856
2004-11-08,0.4740870538884815
2004-11-09,0.46468402921217344
2004-11-10,0.4728296760766776
2004-11-11,0.4649573685878773
2004-11-12,0.4644106898364696
2004-11-15,0.4619505937462195
2004-11-16,0.4577957810139308
2004-11-17,0.46178659429168867
2004-11-18,0.4583971401531539
2004-11-19,0.4705335794409583
2004-11-22,0.4716269577982314
2004-11-23,0.47326701490691225
2004-11-24,0.4760004503728662
2004-11-29,0.4777498474027202
2004-11-30,0.47430573373082763
2004-12-01,0.454406326875396
2004-12-02,0.44216052681196094
2004-12-03,0.4382790534553761
2004-12-06,0.4406844691578109
2004-12-07,0.43237482283877593
2004-12-08,0.43499891838355675
2004-12-09,0.43822437306756085
2004-12-10,0.42827466963984495
2004-12-13,0.4299147267485258
2004-12-14,0.434342899710976
2004-12-15,0.4472993779803496
2004-12-16,0.4472447184469919
2004-12-17,0.45872513906221557
2004-12-20,0.45522634500250764
2004-12-21,0.4558823636750885
2004-12-22,0.44757273821051113
2004-12-23,0.4472447184469919
2004-12-27,0.431609464245022
2004-12-28,0.4340695603352721
2004-12-29,0.4442926031386918
2004-12-30,0.443253905169234
2005-01-03,0.4359829568196568
2005-01-04,0.44576866079284183
2005-01-05,0.4429258854057148
2005-01-06,0.45478900617227297
2005-01-07,0.4540783071118768
2005-01-10,0.45353162836046906
2005-01-11,0.45544502484485383
2005-01-12,0.45921715828026555
2005-01-13,0.46834684358086975
2005-01-14,0.47020558053189665
2005-01-18,0.47020558053189665
2005-01-19,0.4656680676482735
2005-01-20,0.46216927358856563
2005-01-21,0.4710255986590084
2005-01-24,0.47255633670097374
2005-01-25,0.4770938287301394
2005-01-26,0.4723923163919853
2005-01-27,0.4727203361555046
2005-01-28,0.4636453312427157
2005-01-31,0.4692215420957967
2005-02-01,0.4633173114791964
2005-02-02,0.46096655531011943
2005-02-03,0.4596545179649578
2005-02-04,0.45981851741948865
2005-02-07,0.4532582681303076
2005-02-08,0.453914307657346
2005-02-09,0.4542423065664076
2005-02-10,0.4632079715580234
2005-02-11,0.46353599132154255
2005-02-14,0.4650667085090503
2005-02-15,0.46408267007295034
2005-02-16,0.4699322411561928
2005-02-17,0.4656134081149157
2005-02-18,0.4700415602229082
2005-02-22,0.48534881551581655
2005-02-23,0.48545813458253206
2005-02-24,0.48666085286097815
2005-02-25,0.48720755246684355
2005-02-28,0.4886289297331783
2005-03-01,0.4882462504363013
2005-03-02,0.49573585777376705
2005-03-03,0.4985786331608941
2005-03-04,0.499726671051525
2005-03-07,0.500328030190748
2005-03-08,0.504154844013975
2005-03-09,0.5051388824500751
2005-03-10,0.4984146337063633
2005-03-11,0.5032801454990481
2005-03-14,0.5061229208861752
2005-03-15,0.5066695996375828
2005-03-16,0.5143778868173947
2005-03-17,0.5140498879083332
2005-03-18,0.515799284938187
2005-03-21,0.5152525853323218
2005-03-22,0.5120271306483178
2005-03-23,0.49989069136051334
2005-03-24,0.5055215617469521
2005-03-28,0.501202728705675
2005-03-29,0.502186767141775
2005-03-30,0.5008747297966134
2005-03-31,0.5085830169764253
2005-04-01,0.518806059779845
2005-04-04,0.5173846616590526
2005-04-05,0.512081811036133
2005-04-06,0.5110430922122177
2005-04-07,0.5015307484691942
2005-04-08,0.4972119154279171
2005-04-11,0.49934399175464794
2005-04-12,0.4892302888724014
2005-04-13,0.4802646238807856
2005-04-14,0.48523947559464353
2005-04-15,0.48174068153493566
2005-04-18,0.48108464200789725
2005-04-19,0.49158104504147837
2005-04-20,0.49240106316859
2005-04-21,0.5020227676872442
2005-04-22,0.5085283365886099
2005-04-25,0.504045504092802
2005-04-26,0.5020227676872442
2005-04-27,0.48786357113942436
2005-04-28,0.4887382696543513
2005-04-29,0.47753118841483166
2005-05-02,0.48409141684955503
2005-05-03,0.47632847013638546
2005-05-04,0.4797726046627355
2005-05-05,0.48359941848596266
2005-05-06,0.48431009669190117
2005-05-09,0.49015964692068614
2005-05-10,0.49037832676303217
2005-05-11,0.4815220016925895
2005-05-12,0.4710802790468237
2005-05-13,0.4717909572527622
2005-05-16,0.47146295834370056
2005-05-17,0.4734310352159007
2005-05-18,0.46402801053959264
2005-05-19,0.46222393312192334
2005-05-20,0.46156791444934253
2005-05-23,0.47446973318535846
2005-05-24,0.4772578281846701
2005-05-25,0.4844194366130743
2005-05-26,0.4845834360676051
2005-05-27,0.48917560848458597
2005-05-31,0.4898316480116245
2005-06-01,0.5042095035473327
2005-06-02,0.4989066529244133
2005-06-03,0.5065602597164098
2005-06-06,0.5036081652625674
2005-06-07,0.4996173311303519
2005-06-08,0.4929477627744554
2005-06-09,0.502460106517479
2005-06-10,0.4984146337063633
2005-06-13,0.5097857144004138
2005-06-14,0.506396260261879
2005-06-15,0.5095123750247099
2005-06-16,0.5150339263444332
2005-06-17,0.5253663090690259
2005-06-20,0.5302864803950685
2005-06-21,0.5277170652381029
2005-06-22,0.5232888922756528
2005-06-23,0.5305598197707724
2005-06-24,0.5328559164064917
2005-06-27,0.5366827302297187
2005-06-28,0.5238902514148759
2005-06-29,0.5187513793920295
2005-06-30,0.5145965666597409
2005-07-01,0.5268970262565338
2005-07-05,0.5314891986735147
2005-07-06,0.5407282030408344
2005-07-07,0.5377214281991765
2005-07-08,0.5317078785158609
2005-07-11,0.5278263843048184
2005-07-12,0.5371200690599535
2005-07-13,0.5337852744547764
2005-07-14,0.5217034947003297
2005-07-15,0.5232888922756528
2005-07-18,0.5190793991555488
2005-07-19,0.5198447577493027
2005-07-20,0.515799284938187
2005-07-21,0.518040701186091
2005-07-22,0.526350347505126
2005-07-25,0.5282637439895107
2005-07-26,0.5293571223467838
2005-07-27,0.5288651031287338
2005-07-28,0.5334025951578993
2005-07-29,0.5368467296842495
2005-08-01,0.5423136006161575
2005-08-02,0.5440629976460114
2005-08-03,0.5384321272595727
2005-08-04,0.5412749026466996
2005-08-05,0.5463590942817307
2005-08-08,0.555270078885531
2005-08-09,0.5505139070140194
2005-08-10,0.5605182908295505
2005-08-11,0.5654384830100506
2005-08-12,0.5712333528510202
2005-08-15,0.5680078773125586
2005-08-16,0.5669692001975585
2005-08-17,0.5514979454501194
2005-08-18,0.5516072853712924
2005-08-19,0.562978366065343
2005-08-22,0.5635250448167507
2005-08-23,0.564946442937543
2005-08-24,0.573748108474628
2005-08-25,0.5746774665229127
2005-08-26,0.5672425187188047
2005-08-29,0.5730920689475896
2005-08-30,0.5873606054165825
2005-08-31,0.5826044543995283
2005-09-01,0.5855018893200131
2005-09-02,0.575114826207605
2005-09-06,0.5663131606705201
2005-09-07,0.5576208559090657
2005-09-08,0.5582768537271889
2005-09-09,0.5560354583337426
2005-09-12,0.5519353051348117
2005-09-13,0.5507325868563655
2005-09-14,0.5615569679445507
2005-09-15,0.5596982518479813
2005-09-16,0.5501312277171424
2005-09-19,0.574130787771505
2005-09-20,0.5677892391791277
2005-09-21,0.5709053539419586
2005-09-22,0.5692652759788202
2005-09-23,0.5566368174729657
2005-09-26,0.5655478020767661
2005-09-27,0.5614476488778352
2005-09-28,0.5684452369972509
2005-09-29,0.5708506735541432
2005-09-30,0.5678438778580278
2005-10-03,0.5636344055923814
2005-10-04,0.5550514198976426
2005-10-05,0.5489831898265115
2005-10-06,0.5411655627255266
2005-10-07,0.5437896582703076
2005-10-10,0.5435709784279614
2005-10-11,0.5530286626376272
2005-10-12,0.5562541381760887
2005-10-13,0.5505685874018347
2005-10-14,0.5481084913115846
2005-10-17,0.5575661755212504
2005-10-18,0.5512246060744155
2005-10-19,0.5469057730331385
2005-10-20,0.5393614853078574
2005-10-21,0.5371747494477688
2005-10-24,0.5354800119512726
2005-10-25,0.5470697724876692
2005-10-26,0.5373387489022996
2005-10-27,0.5396895050713766
2005-10-28,0.5404002041317727
2005-10-31,0.5324185567217994
2005-11-01,0.5329105759398494
2005-11-02,0.5323638971884417
2005-11-03,0.5434616385067883
2005-11-04,0.5369014100720648
2005-11-07,0.5308331800009338
2005-11-08,0.5321452173460955
2005-11-09,0.5278810646926337
2005-11-10,0.5217034947003297
2005-11-11,0.5202274370461797
2005-11-14,0.5211021355611065
2005-11-15,0.5172206622045218
2005-11-16,0.522140854385022
2005-11-17,0.5136672086114562
2005-11-18,0.5126284897875408
2005-11-21,0.5211568159489219
2005-11-22,0.5273890454745838
2005-11-23,0.5266783464141875
2005-11-28,0.5192980789978949
2005-11-29,0.5145965666597409
2005-11-30,0.5190793991555488
2005-12-01,0.5253663090690259
2005-12-02,0.5300131410193646
2005-12-05,0.5332385957033686
2005-12-06,0.5334025951578993
2005-12-07,0.5294117818801416
2005-12-08,0.5373387489022996
2005-12-09,0.5303958203162416
2005-12-12,0.5408375429620074
2005-12-13,0.5412202222588843
2005-12-14,0.5383774468717573
2005-12-15,0.5336759553880609
2005-12-16,0.523124892821122
2005-12-19,0.5191340795433641
2005-12-20,0.5226875331364297
2005-12-21,0.525858328287076
2005-12-22,0.5243275902451107
2005-12-23,0.5251476292266798
2005-12-27,0.5236715715725297
2005-12-28,0.5327465764853186
2005-12-29,0.5354800119512726
2005-12-30,0.5394161656956727
2006-01-03,0.5508965863108963
2006-01-04,0.5524273034984041
2006-01-05,0.5489831898265115
2006-01-06,0.5567461365396812
2006-01-09,0.5528646631830963
2006-01-10,0.5521539641227002
2006-01-11,0.555270078885531
2006-01-12,0.555270078885531
2006-01-13,0.555160738964358
2006-01-17,0.5682265571549048
2006-01-18,0.5650558037131738
2006-01-19,0.5710693533964893
2006-01-20,0.5793789788610667
2006-01-23,0.5780122611280898
2006-01-24,0.5723267103538358
2006-01-25,0.565711801531297
2006-01-26,0.5679532386336584
2006-01-27,0.5761535450315204
2006-01-30,0.5793789788610667
2006-01-31,0.5770282226919897
2006-02-01,0.5695932748878817
2006-02-02,0.5593155725511043
2006-02-03,0.5630877268409736
2006-02-06,0.5616663287201813
2006-02-07,0.5506232469351924
2006-02-08,0.5476711316268923
2006-02-09,0.5480538109237693
2006-02-10,0.5437896582703076
2006-02-13,0.5405095440529458
2006-02-14,0.5313798587523416
2006-02-15,0.5211568159489219
2006-02-16,0.5253116286812106
2006-02-17,0.5330745962488378
2006-02-21,0.5397441646047343
2006-02-22,0.5392521453866843
2006-02-23,0.5366827302297187
2006-02-24,0.5496392084990924
2006-02-27,0.5391974858533266
2006-02-28,0.5414389021012305
2006-03-01,0.5445003573307037
2006-03-02,0.5520993045893424
2006-03-03,0.5537940212313811
2006-03-06,0.5469057730331385
2006-03-07,0.5423682810039728
2006-03-08,0.5338399548425917
2006-03-09,0.5363000509328418
2006-03-10,0.5335119350790725
2006-03-13,0.5434069789734306
2006-03-14,0.5506779064685501
2006-03-15,0.5455937148335191
2006-03-16,0.5533020228677886
2006-03-17,0.5488738499053385
2006-03-20,0.5360266907026803
2006-03-21,0.5368467296842495
2006-03-22,0.5434069789734306
2006-03-23,0.5551060794310003
2006-03-24,0.5570194967698426
2006-03-27,0.5564728180184348
2006-03-28,0.5669145198097432
2006-03-29,0.5689919157486587
2006-03-30,0.5728187504263433
2006-03-31,0.5699759541847587
2006-04-03,0.5705773133239818
2006-04-04,0.5677892391791277
2006-04-05,0.5723813907416511
2006-04-06,0.5771375834676205
2006-04-07,0.574130787771505
2006-04-10,0.5815110551877977
2006-04-11,0.5828231342418745
2006-04-12,0.5808550573696744
2006-04-13,0.5846818503384439
2006-04-17,0.5905860809550441
2006-04-18,0.5957795916567905
2006-04-19,0.6002624241525985
2006-04-20,0.5990597058741522
2006-04-21,0.6166630369483221
2006-04-24,0.6066040144538909
2006-04-25,0.6041438975091832
2006-04-26,0.5989503868074367
2006-04-27,0.593702195717875
2006-04-28,0.5986770265772753
2006-05-01,0.6086267300049911
2006-05-02,0.6136016025733066
2006-05-03,0.6008637832918214
2006-05-04,0.5880713253314362
2006-05-05,0.5894380430644133
2006-05-08,0.5871419255742364
2006-05-09,0.5921714785303672
2006-05-10,0.6000437443102523
2006-05-11,0.6065493340660756
2006-05-12,0.5995517459466598
2006-05-15,0.5851738904109515
2006-05-16,0.5858298882290747
2006-05-17,0.5812923753454515
2006-05-18,0.5853925285443824
2006-05-19,0.5803630172971668
2006-05-22,0.5841898519748514
2006-05-23,0.5980210287591521
2006-05-24,0.587633965646744
2006-05-25,0.5956155922022597
2006-05-26,0.5958889524324212
2006-05-30,0.5994970655588445
2006-05-31,0.5954515927477289
2006-06-01,0.5902580403370673
2006-06-02,0.601137143521983
2006-06-05,0.6026131803216754
2006-06-06,0.6020665015702676
2006-06-07,0.5928821567363057
2006-06-08,0.5903127207248826
2006-06-09,0.5973103088442983
2006-06-12,0.5903674011126979
2006-06-13,0.5805270167516976
2006-06-14,0.5836978119023438
2006-06-15,0.585665888774544
2006-06-16,0.5877432847134595
2006-06-19,0.5828231342418745
2006-06-20,0.5826044543995283
2006-06-21,0.5902034016581671
2006-06-22,0.5929914758030213
2006-06-23,0.5931555169664672
2006-06-26,0.5982397086014982
2006-06-27,0.5988957064196214
2006-06-28,0.6003717849282291
2006-06-29,0.6076426915688911
2006-06-30,0.6101574889014141
2006-07-05,0.6167723977239529
2006-07-06,0.6164990374937914
2006-07-07,0.610758806331722
2006-07-10,0.6081347316413986
2006-07-11,0.6111415273375141
2006-07-12,0.615460318669876
2006-07-13,0.6250273428007148
2006-07-14,0.6268314202183841
2006-07-17,0.617373756863176
2006-07-18,0.6077520523445218
